run,type,module,name,attrname,attrvalue,value
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:989:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:988:mean,,,0.093504144512756
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:988:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:987:mean,,,0.11449563920932
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:987:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:986:mean,,,0.099787651627054
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:986:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:985:mean,,,0.1010704997555
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:985:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:984:mean,,,0.14616894501936
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:984:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:983:mean,,,0.095902326647915
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:983:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:982:mean,,,0.14012616649028
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:982:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:981:mean,,,0.11079154149993
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:981:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:980:mean,,,0.10127497501387
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:980:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:979:mean,,,0.094680725503423
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:979:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:978:mean,,,0.093331648192261
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:978:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:977:mean,,,0.10902924974319
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:977:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:976:mean,,,0.11096844364303
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:976:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:975:mean,,,0.097248935822838
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:975:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:974:mean,,,0.09842001516647
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:974:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:973:mean,,,0.10556043040567
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:973:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:972:mean,,,0.11553900970477
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:972:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:971:mean,,,0.10099415776999
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:971:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:970:mean,,,0.12472881018898
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:970:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:969:mean,,,0.097144567890526
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:969:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:968:mean,,,0.095036437899877
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:968:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:967:mean,,,0.11163413606784
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:967:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:966:mean,,,0.10214197708442
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:966:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:965:mean,,,0.0937953657986
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:965:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:964:mean,,,0.11788336051433
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:964:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:963:mean,,,0.10373548919333
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:963:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:962:mean,,,0.12170724616753
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:962:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:961:mean,,,0.080313349388938
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:961:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:960:mean,,,0.089866531664359
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:960:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:959:mean,,,0.094282946968554
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:959:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:958:mean,,,0.11754778342933
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:958:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:957:mean,,,0.087291783129934
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:957:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:956:mean,,,0.093652528658175
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:956:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:955:mean,,,0.11263949028994
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:955:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:954:mean,,,0.096469321618755
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:954:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:953:mean,,,0.10093432458564
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:953:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:952:mean,,,0.10627362663566
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:952:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:951:mean,,,0.091205068472728
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:951:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:950:mean,,,0.10085334687728
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:950:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:949:mean,,,0.0729179865779
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:949:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:948:mean,,,0.10192317552213
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:948:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:947:mean,,,0.10465413584948
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:947:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:946:mean,,,0.088390209747866
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:946:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:945:mean,,,0.095398073279748
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:945:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:944:mean,,,0.10397227093885
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:944:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:943:mean,,,0.08834838723379
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:943:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:942:mean,,,0.12705924338182
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:942:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:941:mean,,,0.098290575620707
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:941:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:940:mean,,,0.091926292358329
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:940:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:939:mean,,,0.10313038497128
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:939:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:938:mean,,,0.09852631546675
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:938:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:937:mean,,,0.077967962761378
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:937:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:936:mean,,,0.088089610658386
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:936:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:935:mean,,,0.09111324366263
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:935:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:934:mean,,,0.084773054246265
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:934:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:933:mean,,,0.097897732653821
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:933:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:932:mean,,,0.08874936238519
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:932:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:931:mean,,,0.099131591787807
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:931:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:930:mean,,,0.10996946404814
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:930:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:929:mean,,,0.091923075211228
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:929:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:928:mean,,,0.094787343916811
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:928:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:927:mean,,,0.097906625406653
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:927:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:926:mean,,,0.083818171599554
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:926:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:925:mean,,,0.086181517205995
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:925:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:924:mean,,,0.10763139627847
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:924:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:923:mean,,,0.08879490046129
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:923:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:922:mean,,,0.10304576299453
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:922:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:921:mean,,,0.088404207206238
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:921:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:920:mean,,,0.095564436827025
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:920:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:919:mean,,,0.10814951234623
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:919:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:918:mean,,,0.096996579286903
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:918:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:917:mean,,,0.087025608303634
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:917:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:916:mean,,,0.11028699569558
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:916:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:915:mean,,,0.11010751657085
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:915:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:914:mean,,,0.089106984526779
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:914:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:913:mean,,,0.11416421107025
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:913:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:912:mean,,,0.095121875743983
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:912:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:911:mean,,,0.08214329202783
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:911:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:910:mean,,,0.086419924301116
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:910:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:909:mean,,,0.10474414430371
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:909:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:908:mean,,,0.11090501950915
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:908:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:907:mean,,,0.104422255698
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:907:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:906:mean,,,0.09443923500916
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:906:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:905:mean,,,0.09500103504784
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:905:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:904:mean,,,0.07858389580306
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:904:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:903:mean,,,0.089213063210012
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:903:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:902:mean,,,0.10582489280367
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:902:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:901:mean,,,0.080294355793713
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:901:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:900:mean,,,0.094729179761268
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:900:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:899:mean,,,0.082556421787805
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:899:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:898:mean,,,0.089445928195903
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:898:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:897:mean,,,0.088750475360642
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:897:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:896:mean,,,0.09444746944883
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:896:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:895:mean,,,0.079793884360628
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:895:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:894:mean,,,0.095082486098283
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:894:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:893:mean,,,0.10043068162247
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:893:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:892:mean,,,0.086961204389888
Net1-0-20211222-14:56:34-1673,attr,Net.mg1,queuingTimeInterval:892:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20211222-14:56:34-1673,scalar,Net.mg1,queuingTimeInterval:891:mean,,,0.10071384157283
