run,type,module,name,attrname,attrvalue,value
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:972:mean,,,0.075852968579697
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:972:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:971:mean,,,0.076986375144773
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:971:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:970:mean,,,0.07395886855713
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:970:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:969:mean,,,0.071728911338895
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:969:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:968:mean,,,0.077328638139166
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:968:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:967:mean,,,0.073416898014536
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:967:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:966:mean,,,0.07377470262023
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:966:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:965:mean,,,0.075111504394354
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:965:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:964:mean,,,0.076260016299943
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:964:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:963:mean,,,0.077467133081898
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:963:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:962:mean,,,0.075721740699395
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:962:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:961:mean,,,0.072343851509051
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:961:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:960:mean,,,0.081331412607781
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:960:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:959:mean,,,0.080122164300799
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:959:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:958:mean,,,0.075505697608896
Net1-0-20220109-20:54:47-1517,attr,Net.mg1,queuingTimeInterval:958:mean,title,Conditional queuing time template of class queuingTimeInterval,
Net1-0-20220109-20:54:47-1517,scalar,Net.mg1,queuingTimeInterval:957:mean,,,0.072156927475994
